artifact_sample_fraction,clean_waveform_metric,condition_erp_observation_relative_preservation,condition_erp_proxy_status,dataset,eog_coherence_output,eog_coherence_raw,eog_coherence_reduction,exact_cell,fallback_used,gamma,heldout_eog_prediction_remaining_ratio,matching_projector_attenuation_db,method,method_id,nonartifact_observation_preservation,observation_change_ratio,operator_source,outputs_frozen_before_scoring,population_projector_attenuation_db,reference_free_covariance_distortion,reference_free_psd_distortion,rest_sample_fraction,selected_alpha,status,study,training_seed,unit_id,uses_query_external_eog
0.36786057692307694,N/A_no_clean_target,1.0,success_observation_relative_four_condition_ERP,sgeyesub,0.4493397181165757,0.4493397181165757,0.0,study01|layout_01|200,False,,nan,0.0,RAW,RAW,1.0,0.0,wide_v2_canonical_carrier,True,0.0,0.0,0.0,0.31802884615384613,0.75,success,study01,20260811,study01/study01_p03,False
0.36786057692307694,N/A_no_clean_target,-0.1678196660705944,success_observation_relative_four_condition_ERP,sgeyesub,0.28640161712559586,0.4493397181165757,0.16293810099097983,study01|layout_01|200,False,,nan,3.2706863032768423,POP,POP,0.7316110182898006,0.9576802538594014,wide_v2_canonical_carrier,True,5.231349294901052,0.1732559377735614,0.41964631821057813,0.31802884615384613,0.75,success,study01,20260811,study01/study01_p03,False
0.36786057692307694,N/A_no_clean_target,0.06920609198753902,success_observation_relative_four_condition_ERP,sgeyesub,0.29070963527038535,0.4493397181165757,0.15863008284619035,study01|layout_01|200,False,,nan,-1.6788770761455032,R2_FIR_residual|support_FiLM|DET-MATCH|deployment,R2_FIR_residual|support_FiLM|DET-MATCH|deployment,0.691881198559892,0.8550138522751038,wide_v2_canonical_carrier,True,-2.8395621433917144,0.13759819654596003,0.6972387549410047,0.31802884615384613,0.75,success,study01,20260811,study01/study01_p03,False
0.36786057692307694,N/A_no_clean_target,-0.1678196660705944,success_observation_relative_four_condition_ERP,sgeyesub,0.28640161712559586,0.4493397181165757,0.16293810099097983,study01|layout_01|200,False,,nan,3.2706863032768423,R2_FIR_residual|support_FiLM|DET-POP,R2_FIR_residual|support_FiLM|DET-POP,0.7316110182898006,0.9576802538594014,wide_v2_canonical_carrier,True,5.231349294901052,0.1732559377735614,0.41964631821057813,0.31802884615384613,0.75,success,study01,20260811,study01/study01_p03,False
0.36786057692307694,N/A_no_clean_target,-0.1678196660705944,success_observation_relative_four_condition_ERP,sgeyesub,0.28640161712559586,0.4493397181165757,0.16293810099097983,study01|layout_01|200,False,,nan,3.2706863032768423,R2_FIR_residual|support_FiLM|DIFF-POP,R2_FIR_residual|support_FiLM|DIFF-POP,0.7316110182898006,0.9576802538594014,wide_v2_canonical_carrier,True,5.231349294901052,0.1732559377735614,0.41964631821057813,0.31802884615384613,0.75,success,study01,20260811,study01/study01_p03,False
0.36786057692307694,N/A_no_clean_target,-0.1678196660705944,success_observation_relative_four_condition_ERP,sgeyesub,0.28640161712559586,0.4493397181165757,0.16293810099097983,study01|layout_01|200,False,,nan,3.2706863032768423,R2_FIR_residual|support_FiLM|NO-SUPPORT,R2_FIR_residual|support_FiLM|NO-SUPPORT,0.7316110182898006,0.9576802538594014,wide_v2_canonical_carrier,True,5.231349294901052,0.1732559377735614,0.41964631821057813,0.31802884615384613,0.75,success,study01,20260811,study01/study01_p03,False
0.36786057692307694,N/A_no_clean_target,0.12413508772973825,success_observation_relative_four_condition_ERP,sgeyesub,0.23478545589819105,0.4493397181165757,0.21455426221838464,study01|layout_01|200,False,,nan,5.048512838460768,R2_FIR_residual|support_FiLM|RHO-ONLY-POP-BASIS,R2_FIR_residual|support_FiLM|RHO-ONLY-POP-BASIS,0.7987082020375073,0.7182598547383043,wide_v2_canonical_carrier,True,6.746588688198009,0.14627651644994405,0.33939627669796757,0.31802884615384613,0.75,success,study01,20260811,study01/study01_p03,False
0.36786057692307694,N/A_no_clean_target,0.2570526798705105,success_observation_relative_four_condition_ERP,sgeyesub,0.24943597141583976,0.4493397181165757,0.19990374670073593,study01|layout_01|200,False,,nan,2.4237879236294413,R2_FIR_residual|support_FiLM|CONSTANT-RHO-0.5,R2_FIR_residual|support_FiLM|CONSTANT-RHO-0.5,0.752873540531552,0.6716002798856703,wide_v2_canonical_carrier,True,2.051035696201899,0.14463082556161955,0.7239263554947818,0.31802884615384613,0.75,success,study01,20260811,study01/study01_p03,False
0.36786057692307694,N/A_no_clean_target,0.21204874304127774,success_observation_relative_four_condition_ERP,sgeyesub,0.28447568185252764,0.4493397181165757,0.16486403626404805,study01|layout_01|200,False,,nan,-0.10207763275653538,R2_FIR_residual|support_FiLM|DIFF-MATCH-K8|deployment,R2_FIR_residual|support_FiLM|DIFF-MATCH-K8|deployment,0.7318148261143009,0.7465560894498078,wide_v2_canonical_carrier,True,-1.0582579795507576,0.1250721585489948,1.0979160057967716,0.31802884615384613,0.75,success,study01,20260811,study01/study01_p03,False
0.36786057692307694,N/A_no_clean_target,0.2098065914088233,success_observation_relative_four_condition_ERP,sgeyesub,0.28413360197978044,0.4493397181165757,0.16520611613679526,study01|layout_01|200,False,,nan,-0.11833379500346165,R2_FIR_residual|support_FiLM|DIFF-MATCH-K1|deployment,R2_FIR_residual|support_FiLM|DIFF-MATCH-K1|deployment,0.7097424475323058,0.7521513758033158,wide_v2_canonical_carrier,True,-1.0713312897081175,0.11628651376896448,0.8430304149492924,0.31802884615384613,0.75,success,study01,20260811,study01/study01_p03,False
